#
# $Id: adxectivos.txt,v 1.4 2007/10/03 07:03:01 fmendez Exp $
# $Name:  $
#	
aaronita,M,S
gaitera,F,S,gaitero
gaiteras,F,P,gaitero
gaitero,M,S,gaitero
gaiteros,M,P,gaitero
gajero,M,S,gajero
gajeros,M,P,gajero
gajosa,F,S,gajoso
gajosas,F,P,gajoso
gajoso,M,S,gajoso
gajosos,M,P,gajoso
gala,F,S
galaadita,M,S
galaaditas,M,P,galaadita
galactófaga,F,S,galactófago
galactófagas,F,P,galactófago
galactófago,M,S,galactófago
galactófagos,M,P,galactófago
galaica,F,S,galaico
galaicas,F,P,galaico
galaico,M,S,galaico
galaicos,M,P,galaico
galamera,F,S,galamero
galameras,F,P,galamero
galamero,M,S,galamero
galameros,M,P,galamero
galana,F,S
galanas,F,P,galano
galanes,M,P,galán
galano,M,S,galano
galanos,M,P,galano
galante,A,S
galanteador,M,S,galanteador
galanteadores,M,P,galanteador
galantes,A,P,galante
galardonador,M,S,galardonador
galardonadora,F,S,galardonador
galardonadoras,F,P,galardonador
galardonadores,M,P,galardonador
galardoneador,M,S,galardoneador
galardoneadora,F,S,galardoneador
galardoneadoras,F,P,galardoneador
galardoneadores,M,P,galardoneador
galas,F,P,galo
galbanada,F,S,galbanado
galbanadas,F,P,galbanado
galbanado,M,S,galbanado
galbanados,M,P,galbanado
galbanera,F,S,galbanero
galbaneras,F,P,galbanero
galbanero,M,S,galbanero
galbaneros,M,P,galbanero
galbanosa,F,S,galbanoso
galbanosas,F,P,galbanoso
galbanoso,M,S,galbanoso
galbanosos,M,P,galbanoso
galdida,F,S,galdido
galdidas,F,P,galdido
galdido,M,S,galdido
galdidos,M,P,galdido
galdosiana,F,S,galdosiano
galdosianas,F,P,galdosiano
galdosiano,M,S,galdosiano
galdosianos,M,P,galdosiano
galduda,F,S,galdudo
galdudas,F,P,galdudo
galdudo,M,S,galdudo
galdudos,M,P,galdudo
galeana,M,S,galeato
galeanas,M,P,galeato
galeato,M,S,galeato
galeatos,M,P,galeato
galena,F,S
galenas,F,P,galeno
galenista,A,S,galeno
galenistas,A,P,galeno
galeno,M,S,galeno
galenos,M,P,galeno
galesa,F,S
galesas,F,P
galeses,M,P
galga,F,S,galgo
galgas,F,P,galgo
galgo,M,S,galgo
galgos,M,P,galgo
galguesca,F,S,galguesco
galguescas,F,P,galguesco
galguesco,M,S,galguesco
galguescos,M,P,galguesco
galgueña,F,S,galgueño
galgueñas,F,P,galgueño
galgueño,M,S,galgueño
galgueños,M,P,galgueño
galicada,F,S,galicado
galicadas,F,P,galicado
galicado,M,S,galicado
galicados,M,P,galicado
galicana,F,S,galicano
galicanas,F,P,galicano
galicano,M,S,galicano
galicanos,M,P,galicano
galiciana,F,S,galiciano
galicianas,F,P,galiciano
galiciano,M,S,galiciano
galicianos,M,P,galiciano
galicista,A,S
galicistas,A,P,galicista
galicosa,F,S,galicoso
galicosas,F,P,galicoso
galicoso,M,S,galicoso
galicosos,M,P,galicoso
galicursi,M,S
galicursis,M,P,galicursi
galilea,F,S,galileo
galileas,F,P,galileo
galileo,M,S,galileo
galileos,M,P,galileo
galinda,F,S,galindo
galindas,F,P,galindo
galindo,M,S,galindo
galindos,M,P,galindo
galinácea,F,S,galináceo
galináceas,F,P,galináceo
galináceo,M,S,galináceo
galináceos,M,P,galináceo
galiparlante,A,S
galiparlantes,A,P,galiparlante
gallarda,F,S,gallardo
gallardas,F,P,gallardo
gallardo,M,S,gallardo
gallardos,M,P,gallardo
gallega,F,S
gallegas,F,P,gallego
gallego,M,S
gallegoportugués,M,S
gallegos,M,P,gallego
gallero,M,S,gallero
galleros,M,P,gallero
galletera,F,S,galletero
galleteras,F,P,galletero
galletero,M,S,galletero
galleteros,M,P,galletero
galliforme,A,S
galliformes,A,P,galliforme
gallinera,F,S,gallinero
gallineras,F,P,gallinero
gallinero,M,S,gallinero
gallineros,M,P,gallinero
gallinosa,F,S,gallinoso
gallinosas,F,P,gallinoso
gallinoso,M,S,gallinoso
gallinosos,M,P,gallinoso
gallinácea,F,S,gallináceo
gallináceas,F,P,gallináceo
gallináceo,M,S,gallináceo
gallináceos,M,P,gallináceo
gallofa,F,S
gallofas,F,P,gallofa
gallofera,F,S,gallofero
galloferas,F,P,gallofero
gallofero,M,S,gallofero
galloferos,M,P,gallofero
gallofo,M,S,gallofo
gallofos,M,P,gallofo
gallonada,F,S,gallonado
gallonadas,F,P,gallonado
gallonado,M,S,gallonado
gallonados,M,P,gallonado
gallota,F,S
gallotas,F,P,gallote
gallote,M,S
gallotes,M,P,gallote
gallundera,F,S,gallundero
gallunderas,F,P,gallundero
gallundero,M,S,gallundero
gallunderos,M,P,gallundero
gallística,F,S,gallístico
gallísticas,F,P,gallístico
gallístico,M,S,gallístico
gallísticos,M,P,gallístico
galo,M,S
galocha,F,S,galocho
galochas,F,P,galocho
galocho,M,S,galocho
galochos,M,P,galocho
galopante,A,S
galopantes,A,P,galopante
galopeada,F,S,galopeado
galopeadas,F,P,galopeado
galopeado,M,S,galopeado
galopeados,M,P,galopeado
galos,M,P,galo
galvanoplástica,F,S,galvanoplástico
galvanoplásticas,F,P,galvanoplástico
galvanoplástico,M,S,galvanoplástico
galvanoplásticos,M,P,galvanoplástico
galvánica,F,S,galvánico
galvánicas,F,P,galvánico
galvánico,M,S,galvánico
galvánicos,M,P,galvánico
galáctica,F,S,galáctico
galácticas,F,P,galáctico
galáctico,M,S,galáctico
galácticos,M,P,galáctico
galán,M,S
galénica,F,S,galénico
galénicas,F,P,galénico
galénico,M,S,galénico
galénicos,M,P,galénico
galés,M,S
gamada,M,S
gamadas,M,P,gamada
gambada,F,S,gambado
gambadas,F,P,gambado
gambado,M,S,gambado
gambados,M,P,gambado
gamberra,F,S,gamberro
gamberras,F,P,gamberro
gamberro,M,S,gamberro
gamberros,M,P,gamberro
gamonosa,F,S,gamonoso
gamonosas,F,P,gamonoso
gamonoso,M,S,gamonoso
gamonosos,M,P,gamonoso
gamopétala,F,S,gamopétalo
gamopétalas,F,P,gamopétalo
gamopétalo,M,S,gamopétalo
gamopétalos,M,P,gamopétalo
gamosépala,F,S,gamosépalo
gamosépalas,F,P,gamosépalo
gamosépalo,M,S,gamosépalo
gamosépalos,M,P,gamosépalo
gamuna,F,S,gamuno
gamunas,F,P,gamuno
gamuno,M,S,gamuno
gamunos,M,P,gamuno
gamuzada,F,S,gamuzado
gamuzadas,F,P,gamuzado
gamuzado,M,S,gamuzado
gamuzados,M,P,gamuzado
ganable,A,S,ganable
ganables,A,P,ganable
ganada,F,S
ganadas,F,P,ganada
ganadera,F,S,ganadero
ganaderas,F,P,ganadero
ganadero,M,S,ganadero
ganaderos,M,P,ganadero
ganado,M,S
ganador,M,S,ganador
ganadora,F,S,ganador
ganadoras,F,P,ganador
ganadores,M,P,ganador
ganados,M,P,ganado
ganancial,A,S,ganancial
gananciales,A,P,ganancial
gananciera,F,S,gananciero
ganancieras,F,P,gananciero
gananciero,M,S,gananciero
ganancieros,M,P,gananciero
gananciosa,F,S,ganancioso
gananciosas,F,P,ganancioso
ganancioso,M,S,ganancioso
gananciosos,M,P,ganancioso
ganchosa,F,S,ganchoso
ganchosas,F,P,ganchoso
ganchoso,M,S,ganchoso
ganchosos,M,P,ganchoso
ganchuda,F,S,ganchudo
ganchudas,F,P,ganchudo
ganchudo,M,S,ganchudo
ganchudos,M,P,ganchudo
gandida,F,S,gandido
gandidas,F,P,gandido
gandido,M,S,gandido
gandidos,M,P,gandido
gandiense,A,S
gandienses,A,P,gandiense
gandul,A,S
gandula,F,S
gandulas,F,P
gandules,A,P,gandul
gandumbas,M,S
ganforra,F,S,ganforro
ganforras,F,P,ganforro
ganforro,M,S,ganforro
ganforros,M,P,ganforro
ganglionar,A,S,ganglionar
ganglionares,A,P,ganglionar
gangosa,F,S,gangoso
gangosas,F,P,gangoso
gangoso,M,S,gangoso
gangosos,M,P,gangoso
gangrenosa,F,S,gangrenoso
gangrenosas,F,P,gangrenoso
gangrenoso,M,S,gangrenoso
gangrenosos,M,P,gangrenoso
gangrénica,F,S,gangrénico
gangrénicas,F,P,gangrénico
gangrénico,M,S,gangrénico
gangrénicos,M,P,gangrénico
ganguera,F,S,ganguero
gangueras,F,P,ganguero
ganguero,M,S,ganguero
gangueros,M,P,ganguero
ganoidea,F,S,ganoideo
ganoideas,F,P,ganoideo
ganoideo,M,S,ganoideo
ganoideos,M,P,ganoideo
ganosa,F,S,ganoso
ganosas,F,P,ganoso
ganoso,M,S,ganoso
ganosos,M,P,ganoso
gantesa,F,S
gantesas,F,P
gantés,M,S
garabatosa,F,S,garabatoso
garabatosas,F,P,garabatoso
garabatoso,M,S,garabatoso
garabatosos,M,P,garabatoso
garabita,F,S,garabito
garabitas,F,P,garabito
garabito,M,S,garabito
garabitos,M,P,garabo
garamanta,M,S
garamantas,M,P,garamanta
garamante,A,S
garamantes,A,P,garamante
garante,A,S
garantes,A,P,garante
garantizador,M,S,garantizador
garantizadora,F,S,garantizador
garantizadoras,F,P,garantizador
garantizadores,M,P,garantizador
garatera,F,S,garatero
garateras,F,P,garatero
garatero,M,S,garatero
garateros,M,P,garatero
garbancera,F,S,garbancero
garbanceras,F,P,garbancero
garbancero,M,S,garbancero
garbanceros,M,P,garbancero
garbillador,M,S,garbillador
garbilladora,F,S,garbillador
garbilladoras,F,P,garbillador
garbilladores,M,P,garbillador
garbosa,F,S,garboso
garbosas,F,P,garboso
garboso,M,S,garboso
garbosos,M,P,garboso
garcero,M,S,garcero
garceros,M,P,garcero
gargajienta,F,S,gargajiento
gargajientas,F,P,gargajiento
gargajiento,M,S,gargajiento
gargajientos,M,P,gargajiento
gargajosa,F,S,gargajoso
gargajosas,F,P,gargajoso
gargajoso,M,S,gargajoso
gargajosos,M,P,gargajoso
gargantera,F,S,gargantero
garganteras,F,P,gargantero
gargantero,M,S,gargantero
garganteros,M,P,gargantero
gargantillo,M,S,gargantillo
gargantillos,M,P,gargantillo
gargantona,F,S,gargantón
gargantonas,F,P,gargantón
gargantones,M,P,gargantón
gargantón,M,S,gargantón
gargoles,A,P
garifa,F,S,garifo
garifas,F,P,garifo
garifo,M,S,garifo
garifos,M,P,garifo
garlador,M,S,garlador
garladora,F,S,garlador
garladoras,F,P,garlador
garladores,M,P,garlador
garlera,F,S,garlero
garleras,F,P,garlero
garlero,M,S,garlero
garleros,M,P,garlero
garosa,F,S,garoso
garosas,F,P,garoso
garoso,M,S,garoso
garosos,M,P,garoso
garrafal,A,S,garrafal
garrafales,A,P,garrafal
garrapatosa,F,S,garrapatoso
garrapatosas,F,P,garrapatoso
garrapatoso,M,S,garrapatoso
garrapatosos,M,P,garrapatoso
garrapiñada,F,S,garrapiñado
garrapiñadas,F,P,garrapiñado
garrapiñado,M,S,garrapiñado
garrapiñados,M,P,garrapiñado
garrida,F,S,garrido
garridas,F,P,garrido
garrido,M,S,garrido
garridos,M,P,garrido
garrobal,A,S,garrobal
garrobales,A,P,garrobal
garrofal,A,S,garrofal
garrofales,A,P,garrofal
garruda,F,S,garrudo
garrudas,F,P,garrudo
garrudo,M,S,garrudo
garrudos,M,P,garrudo
garrulador,M,S,garrulador
garruladora,F,S,garrulador
garruladoras,F,P,garrulador
garruladores,M,P,garrulador
garza,F,S,garzo
garzas,F,P,garzo
garzo,M,S,garzo
garzos,M,P,garzo
garzul,A,S,garzul
garzules,A,P,garzul
gasajosa,F,S,gasajoso
gasajosas,F,P,gasajoso
gasajoso,M,S,gasajoso
gasajosos,M,P,gasajoso
gascona,F,S
gasconas,F,P
gascones,M,P,gascón
gasconesa,F,S
gasconesas,F,P
gasconés,M,S
gascón,M,S
gaseiforme,A,S
gaseiformes,A,P,gaseiforme
gasendista,A,S
gasendistas,A,P,gasendista
gaseosa,F,S,gaseoso
gaseosas,F,P,gaseoso
gaseoso,M,S,gaseoso
gaseosos,M,P,gaseoso
gasométrica,F,S,gasométrico
gasométricas,F,P,gasométrico
gasométrico,M,S,gasométrico
gasométricos,M,P,gasométrico
gastable,A,S,gastable
gastables,A,P,gastable
gastada,F,S
gastadas,F,P,gastado
gastado,M,S
gastador,M,S,gastador
gastadora,F,S,gastador
gastadoras,F,P,gastador
gastadores,M,P,gastador
gastados,M,P,gastado
gasterópodo,M,S,gasterópodo
gasterópodos,M,P,gasterópodo
gastiza,F,S,gastizo
gastizas,F,P,gastizo
gastizo,M,S,gastizo
gastizos,M,P,gastizo
gastosa,F,S,gastoso
gastosas,F,P,gastoso
gastoso,M,S,gastoso
gastosos,M,P,gastoso
gastrointestinal,A,S,gastrointestinal
gastrointestinales,A,P,gastrointestinal
gastronómica,F,S,gastronómico
gastronómicas,F,P,gastronómico
gastronómico,M,S,gastronómico
gastronómicos,M,P,gastronómico
gastrovascular,A,S,gastrovascular
gastrovasculares,A,P,gastrovascular
gastrálgica,F,S,gastrálgico
gastrálgicas,F,P,gastrálgico
gastrálgico,M,S,gastrálgico
gastrálgicos,M,P,gastrálgico
gatallona,F,S,gatallón
gatallonas,F,P,gatallón
gatallones,M,P,gatallón
gatallón,M,S,gatallón
gatamusa,F,S,gatamuso
gatamusas,F,P,gatamuso
gatamuso,M,S,gatamuso
gatamusos,M,P,gatamuso
gateada,F,S,gateado
gateadas,F,P,gateado
gateado,M,S,gateado
gateados,M,P,gateado
gatera,F,S,gatero
gateras,F,P,gatero
gatero,M,S,gatero
gateros,M,P,gatero
gatesca,F,S,gatesco
gatescas,F,P,gatesco
gatesco,M,S,gatesco
gatescos,M,P,gatesco
gatuna,F,S,gatuno
gatunas,F,P,gatuno
gatuno,M,S,gatuno
gatunos,M,P,gatuno
gaucha,F,S
gauchas,F,P,gaucha
gauchesca,F,S,gauchesco
gauchescas,F,P,gauchesco
gauchesco,M,S,gauchesco
gauchescos,M,P,gauchesco
gaucho,M,S,gaucho
gauchos,M,P,gaucho
gaya,F,S,gayo
gayas,F,P,gayo
gayo,M,S,gayo
gayos,M,P,gayo
gazmoña,F,S
gazmoñas,F,P,gazmoño
gazmoñera,F,S,gazmoñero
gazmoñeras,F,P,gazmoñero
gazmoñero,M,S,gazmoñero
gazmoñeros,M,P,gazmoñero
gazmoño,M,S,gazmoño
gazmoños,M,P,gazmoño
gaznápira,F,S,gaznápiro
gaznápiras,F,P,gaznápiro
gaznápiro,M,S,gaznápiro
gaznápiros,M,P,gaznápiro
gaélica,F,S,gaélico
gaélicas,F,P,gaélico
gaélico,M,S,gaélico
gaélicos,M,P,gaélico
gecónido,M,S,gecónido
gecónidos,M,P,gecónido
gejionense,A,S
gejionenses,A,P,gejionense
gelatinosa,F,S,gelatinoso
gelatinosas,F,P,gelatinoso
gelatinoso,M,S,gelatinoso
gelatinosos,M,P,gelatinoso
gemebunda,F,S,gemebundo
gemebundas,F,P,gemebundo
gemebundo,M,S,gemebundo
gemebundos,M,P,gemebundo
gemela,F,S
gemelar,A,S,gemelar
gemelares,A,P,gemelar
gemelas,F,P,gemelo
gemelo,M,S,gemelo
gemelos,M,P,gemelo
gemidor,M,S,gemidor
gemidora,F,S,gemidor
gemidoras,F,P,gemidor
gemidores,M,P,gemidor
geminada,F,S,geminado
geminadas,F,P,geminado
geminado,M,S,geminado
geminados,M,P,geminado
gemológica,F,S,gemológico
gemológicas,F,P,gemológico
gemológico,M,S,gemológico
gemológicos,M,P,gemológico
gemosa,F,S,gemoso
gemosas,F,P,gemoso
gemoso,M,S,gemoso
gemosos,M,P,gemoso
gemípara,F,S,gemíparo
gemíparas,F,P,gemíparo
gemíparo,M,S,gemíparo
gemíparos,M,P,gemíparo
gencianea,F,S,gencianeo
gencianeas,F,P,gencianeo
gencianeo,M,S,gencianeo
gencianeos,M,P,gencianeo
gencianácea,F,S,gencianáceo
gencianáceas,F,P,gencianáceo
gencianáceo,M,S,gencianáceo
gencianáceos,M,P,gencianáceo
genealógica,F,S,genealógico
genealógicas,F,P,genealógico
genealógico,M,S,genealógico
genealógicos,M,P,genealógico
generable,A,S,generable
generables,A,P,generable
generacional,A,S,generacional
generacionales,A,P,generacional
generador,M,S,generador
generadora,F,S,generador
generadoras,F,P,generador
generadores,M,P,generador
general,A,S,general
generales,A,P,general
generalizable,A,S,generalizable
generalizables,A,P,generalizable
generalizador,M,S,generalizador
generalizadora,F,S,generalizador
generalizadoras,F,P,generalizador
generalizadores,M,P,generalizador
generativa,F,S,generativo
generativas,F,P,generativo
generativo,M,S,generativo
generativos,M,P,generativo
generatrices,A,P,generatriz
generatriz,F,S
generosa,F,S,generoso
generosas,F,P,generoso
generoso,M,S,generoso
generosos,M,P,generoso
genesiaca,F,S,genesiaco
genesiacas,F,P,genesiaco
genesiaco,M,S,genesiaco
genesiacos,M,P,genesiaco
genesíaca,F,S,genesíaco
genesíacas,F,P,genesíaco
genesíaco,M,S,genesíaco
genesíacos,M,P,genesíaco
genetliaca,F,S,genetliaco
genetliacas,F,P,genetliaco
genetliaco,M,S,genetliaco
genetliacos,M,P,genetliaco
genetlíaca,F,S,genetlíaco
genetlíacas,F,P,genetlíaco
genetlíaco,M,S,genetlíaco
genetlíacos,M,P,genetlíaco
genetlítica,F,S,genetlítico
genetlíticas,F,P,genetlítico
genetlítico,M,S,genetlítico
genetlíticos,M,P,genetlítico
geneática,F,S,geneático
geneáticas,F,P,geneático
geneático,M,S,geneático
geneáticos,M,P,geneático
genial,A,S,genial
geniales,A,P,genio
genital,A,S,genital
genitales,A,P,genital
genitiva,F,S,genitivo
genitivas,F,P,genitivo
genitivo,M,S,genitivo
genitivos,M,P,genitivo
genitor,M,S,genitor
genitora,F,S,genitor
genitoras,F,P,genitor
genitores,M,P,genitor
genitoria,F,S,genitorio
genitorias,F,P,genitorio
genitorio,M,S,genitorio
genitorios,M,P,genitorio
genitourinaria,F,S,genitourinario
genitourinarias,F,P,genitourinario
genitourinario,M,S,genitourinario
genitourinarios,M,P,genitourinario
genotípica,F,S,genotípico
genotípicas,F,P,genotípico
genotípico,M,S,genotípico
genotípicos,M,P,genotípico
genovesa,F,S
genovesas,F,P
genoveses,M,P
genovisca,F,S,genovisco
genoviscas,F,P,genovisco
genovisco,M,S,genovisco
genoviscos,M,P,genovisco
genovés,M,S
genta,F,S
gentas,F,P
gentil,A,S,gentil
gentiles,A,P,gentil
gentilicia,F,S,gentilicio
gentilicias,F,P,gentilicio
gentilicio,M,S,gentilicio
gentilicios,M,P,gentilicio
gento,M,S,gento
gentos,M,P,gento
gentílica,F,S,gentílico
gentílicas,F,P,gentílico
gentílico,M,S,gentílico
gentílicos,M,P,gentílico
genuflexa,F,S,genuflexo
genuflexas,F,P,genuflexo
genuflexo,M,S,genuflexo
genuflexos,M,P,genuflexo
genuina,F,S,genuino
genuinas,F,P,genuino
genuino,M,S,genuino
genuinos,M,P,genuino
genusa,F,S
genusas,F,P
genués,M,S
genérica,F,S,genérico
genéricas,F,P,genérico
genérico,M,S,genérico
genéricos,M,P,genérico
genésica,F,S,genésico
genésicas,F,P,genésico
genésico,M,S,genésico
genésicos,M,P,genésico
genética,F,S,genético
genéticas,F,P,genético
genético,M,S,genético
genéticos,M,P,genético
genízara,F,S,genízaro
genízaras,F,P,genízaro
genízaro,M,S,genízaro
genízaros,M,P,genízaro
geocéntrica,F,S,geocéntrico
geocéntricas,F,P,geocéntrico
geocéntrico,M,S,geocéntrico
geocéntricos,M,P,geocéntrico
geodésica,F,S,geodésico
geodésicas,F,P,geodésico
geodésico,M,S,geodésico
geodésicos,M,P,geodésico
geoestacionaria,F,S,geoestacionario
geoestacionarias,F,P,geoestacionario
geoestacionario,M,S,geoestacionario
geoestacionarios,M,P,geoestacionario
geofísica,F,S,geofísico
geofísicas,F,P,geofísico
geofísico,M,S,geofísico
geofísicos,M,P,geofísico
geognóstica,F,S,geognóstico
geognósticas,F,P,geognóstico
geognóstico,M,S,geognóstico
geognósticos,M,P,geognóstico
geográfica,F,S,geográfico
geográficas,F,P,geográfico
geográfico,M,S,geográfico
geográficos,M,P,geográfico
geogénica,F,S,geogénico
geogénicas,F,P,geogénico
geogénico,M,S,geogénico
geogénicos,M,P,geogénico
geogónica,F,S,geogónico
geogónicas,F,P,geogónico
geogónico,M,S,geogónico
geogónicos,M,P,geogónico
geológica,F,S,geológico
geológicas,F,P,geológico
geológico,M,S,geológico
geológicos,M,P,geológico
geomagnética,F,S,geomagnético
geomagnéticas,F,P,geomagnético
geomagnético,M,S,geomagnético
geomagnéticos,M,P,geomagnético
geometral,A,S,geometral
geometrales,A,P,geometral
geomántica,F,S,geomántico
geománticas,F,P,geomántico
geomántico,M,S,geomántico
geománticos,M,P,geomántico
geométrica,F,S,geométrico
geométricas,F,P,geométrico
geométrico,M,S,geométrico
geométricos,M,P,geométrico
geonómica,F,S,geonómico
geonómicas,F,P,geonómico
geonómico,M,S,geonómico
geonómicos,M,P,geonómico
geopolítica,F,S,geopolítico
geopolíticas,F,P,geopolítico
geopolítico,M,S,geopolítico
geopolíticos,M,P,geopolítico
geopónica,F,S,geopónico
geopónicas,F,P,geopónico
geopónico,M,S,geopónico
geopónicos,M,P,geopónico
georgiana,F,S,georgiano
georgianas,F,P,georgiano
georgiano,M,S,georgiano
georgianos,M,P,georgiano
geotectónica,F,S,geotectónico
geotectónicas,F,P,geotectónico
geotectónico,M,S,geotectónico
geotectónicos,M,P,geotectónico
geotécnica,F,S,geotécnico
geotécnicas,F,P,geotécnico
geotécnico,M,S,geotécnico
geotécnicos,M,P,geotécnico
geraniácea,F,S,geraniáceo
geraniáceas,F,P,geraniáceo
geraniáceo,M,S,geraniáceo
geraniáceos,M,P,geraniáceo
germana,F,S
germanas,F,P,germano
germanes,M,P,germán
germanesca,F,S,germanesco
germanescas,F,P,germanesco
germanesco,M,S,germanesco
germanescos,M,P,germanesco
germano,M,S,germano
germanos,M,P,germano
germanófila,F,S,germanófilo
germanófilas,F,P,germanófilo
germanófilo,M,S,germanófilo
germanófilos,M,P,germanófilo
germanófoba,F,S,germanófobo
germanófobas,F,P,germanófobo
germanófobo,M,S,germanófobo
germanófobos,M,P,germanófobo
germicida,M,S
germicidas,M,P,germicida
germinador,M,S,germinador
germinadora,F,S,germinador
germinadoras,F,P,germinador
germinadores,M,P,germinador
germinal,A,S,germinal
germinales,A,P,germinal
germinativa,F,S,germinativo
germinativas,F,P,germinativo
germinativo,M,S,germinativo
germinativos,M,P,germinativo
germinicida,M,S
germinicidas,M,P
germán,M,S
germánica,F,S,germánico
germánicas,F,P,germánico
germánico,M,S,germánico
germánicos,M,P,germánico
geropsiquiátrica,F,S,geropsiquiátrico
geropsiquiátricas,F,P,geropsiquiátrico
geropsiquiátrico,M,S,geropsiquiátrico
geropsiquiátricos,M,P,geropsiquiátrico
gerundense,A,S
gerundenses,A,P,gerundense
gerundiana,F,S,gerundiano
gerundianas,F,P,gerundiano
gerundiano,M,S,gerundiano
gerundianos,M,P,gerundiano
gesneriácea,F,S,gesneriáceo
gesneriáceas,F,P,gesneriáceo
gesneriáceo,M,S,gesneriáceo
gesneriáceos,M,P,gesneriáceo
gestante,A,S
gestantes,A,P,gestante
gestatoria,F,S,gestatorio
gestatorias,F,P,gestatorio
gestatorio,M,S,gestatorio
gestatorios,M,P,gestatorio
gestera,F,S,gestero
gesteras,F,P,gestero
gestero,M,S,gestero
gesteros,M,P,gestero
gesticulador,M,S,gesticulador
gesticuladora,F,S,gesticulador
gesticuladoras,F,P,gesticulador
gesticuladores,M,P,gesticulador
gesticular,A,S,gesticular
gesticulares,A,P,gesticular
gesticulosa,F,S,gesticuloso
gesticulosas,F,P,gesticuloso
gesticuloso,M,S,gesticuloso
gesticulosos,M,P,gesticuloso
gestor,M,S,gestor
gestora,F,S,gestor
gestoras,F,P,gestor
gestores,M,P,gestor
gestual,A,S,gestual
gestuales,A,P,gestual
gestuda,F,S,gestudo
gestudas,F,P,gestudo
gestudo,M,S,gestudo
gestudos,M,P,gestudo
geta,M,S
getas,M,P,geta
geófaga,F,S,geófago
geófagas,F,P,geófago
geófago,M,S,geófago
geófagos,M,P,geófago
geórgica,F,S,geórgico
geórgicas,F,P,geórgico
geórgico,M,S,geórgico
geórgicos,M,P,geórgico
geótica,F,S,geótico
geóticas,F,P,geótico
geótico,M,S,geótico
geóticos,M,P,geótico
gibada,F,S,gibado
gibadas,F,P,gibado
gibado,M,S,gibado
gibados,M,P,gibado
gibelina,F,S,gibelino
gibelinas,F,P,gibelino
gibelino,M,S,gibelino
gibelinos,M,P,gibelino
gibosa,F,S,giboso
gibosas,F,P,giboso
giboso,M,S,giboso
gibosos,M,P,giboso
gibraltareña,F,S,gibraltareño
gibraltareñas,F,P,gibraltareño
gibraltareño,M,S,gibraltareño
gibraltareños,M,P,gibraltareño
giennense,A,S
giennenses,A,P,giennense
gigante,A,S
gigantea,F,S,giganteo
giganteas,F,P,giganteo
giganteo,M,S,giganteo
giganteos,M,P,giganteo
gigantes,A,P,gigante
gigantesca,F,S,gigantesco
gigantescas,F,P,gigantesco
gigantesco,M,S,gigantesco
gigantescos,M,P,gigantesco
gigantina,F,S,gigantino
gigantinas,F,P,gigantino
gigantino,M,S,gigantino
gigantinos,M,P,gigantino
gigántica,F,S,gigántico
gigánticas,F,P,gigántico
gigántico,M,S,gigántico
gigánticos,M,P,gigántico
gijonense,A,S
gijonenses,A,P,gijonense
gijonesa,F,S
gijonesas,F,P
gijoneses,M,P
gijonés,M,S
gilipollas,M,S
gilito,M,S,gilito
gilitos,M,P,gilito
gilva,F,S,gilvo
gilvas,F,P,gilvo
gilvo,M,S,gilvo
gilvos,M,P,gilvo
gilí,M,S
gilíes,M,P,gilí
gimnosperma,F,S,gimnospermo
gimnospermas,F,P,gimnospermo
gimnospermo,M,S,gimnospermo
gimnospermos,M,P,gimnospermo
gimnástica,F,S,gimnástico
gimnásticas,F,P,gimnástico
gimnástico,M,S,gimnástico
gimnásticos,M,P,gimnástico
gimoteador,M,S,gimoteador
gimoteadora,F,S,gimoteador
gimoteadoras,F,P,gimoteador
gimoteadores,M,P,gimoteador
ginandora,M,S
ginandoras,M,P
ginebresa,F,S
ginebresas,F,P
ginebreses,M,P
ginebrina,F,S,ginebrino
ginebrinas,F,P,ginebrino
ginebrino,M,S,ginebrino
ginebrinos,M,P,ginebrino
ginebrés,M,S
ginecológica,F,S,ginecológico
ginecológicas,F,P,ginecológico
ginecológico,M,S,ginecológico
ginecológicos,M,P,ginecológico
gingival,A,S,gingival
gingivales,A,P,gingival
ginovesa,F,S
ginovesas,F,P
ginoveses,M,P
ginovés,M,S
gira,F,S
girador,M,S,girador
giradora,F,S,girador
giradoras,F,P,girador
giradores,M,P,girador
giras,F,P,giro
giratoria,F,S,giratorio
giratorias,F,P,giratorio
giratorio,M,S,giratorio
giratorios,M,P,giratorio
giro,M,S
girocha,F,S,girocho
girochas,F,P,girocho
girocho,M,S,girocho
girochos,M,P,girocho
girondina,F,S,girondino
girondinas,F,P,girondino
girondino,M,S,girondino
girondinos,M,P,girondino
gironesa,F,S
gironesas,F,P
gironeses,M,P
gironés,M,S
giros,M,P,giro
giroscópica,F,S,giroscópico
giroscópicas,F,P,giroscópico
giroscópico,M,S,giroscópico
giroscópicos,M,P,giroscópico
girostática,F,S,girostático
girostáticas,F,P,girostático
girostático,M,S,girostático
girostáticos,M,P,girostático
giróvaga,F,S,giróvago
giróvagas,F,P,giróvago
giróvago,M,S,giróvago
giróvagos,M,P,giróvago
gitana,F,S
gitanas,F,P,gitano
gitanesca,F,S,gitanesco
gitanescas,F,P,gitanesco
gitanesco,M,S,gitanesco
gitanescos,M,P,gitanesco
gitano,M,S,gitano
gitanos,M,P,gitano
glabra,F,S,glabro
glabras,F,P,glabro
glabro,M,S,glabro
glabros,M,P,glabro
glacial,A,S,glacial
glaciales,A,P,glacial
glaciar,A,S,glaciar
